115 97 17 Thu Nov  8 10:41:43 2018
92 76 16 Thu Nov  8 10:42:43 2018
98 83 14 Thu Nov  8 10:43:43 2018
80 67 13 Thu Nov  8 10:44:44 2018
88 83 5 Thu Nov  8 10:45:44 2018
69 61 7 Thu Nov  8 10:46:43 2018
85 72 13 Thu Nov  8 10:47:43 2018
79 63 16 Thu Nov  8 10:48:44 2018
90 79 11 Thu Nov  8 10:49:43 2018
94 81 13 Thu Nov  8 10:50:43 2018
75 61 13 Thu Nov  8 10:51:45 2018
104 95 8 Thu Nov  8 10:52:43 2018
95 80 15 Thu Nov  8 10:53:43 2018
98 80 18 Thu Nov  8 10:54:44 2018
87 65 22 Thu Nov  8 10:55:44 2018
88 78 10 Thu Nov  8 10:56:43 2018
97 85 12 Thu Nov  8 10:57:43 2018
89 73 16 Thu Nov  8 10:58:43 2018
95 79 16 Thu Nov  8 10:59:43 2018
114 97 17 Thu Nov  8 11:00:43 2018
87 78 9 Thu Nov  8 11:01:43 2018
96 85 11 Thu Nov  8 11:02:43 2018
98 87 11 Thu Nov  8 11:03:44 2018
88 74 14 Thu Nov  8 11:04:44 2018
94 80 14 Thu Nov  8 11:05:43 2018
81 68 13 Thu Nov  8 11:06:44 2018
84 71 13 Thu Nov  8 11:07:43 2018
104 90 14 Thu Nov  8 11:08:43 2018
101 91 10 Thu Nov  8 11:09:43 2018
102 89 13 Thu Nov  8 11:10:43 2018
111 91 20 Thu Nov  8 11:11:43 2018
91 74 17 Thu Nov  8 11:12:44 2018
107 90 17 Thu Nov  8 11:13:46 2018
79 65 14 Thu Nov  8 11:14:43 2018
93 81 12 Thu Nov  8 11:15:44 2018
73 58 15 Thu Nov  8 11:16:44 2018
89 78 11 Thu Nov  8 11:17:43 2018
87 74 13 Thu Nov  8 11:18:44 2018
82 68 14 Thu Nov  8 11:19:44 2018
82 75 7 Thu Nov  8 11:20:43 2018
81 67 14 Thu Nov  8 11:21:43 2018
87 72 15 Thu Nov  8 11:22:43 2018
100 88 12 Thu Nov  8 11:23:43 2018
89 77 12 Thu Nov  8 11:24:43 2018
84 74 10 Thu Nov  8 11:25:43 2018
82 69 13 Thu Nov  8 11:26:43 2018
114 101 13 Thu Nov  8 11:27:43 2018
101 87 14 Thu Nov  8 11:28:43 2018
116 98 18 Thu Nov  8 11:29:44 2018
78 60 17 Thu Nov  8 11:30:43 2018
106 96 10 Thu Nov  8 11:31:43 2018
121 100 21 Thu Nov  8 11:32:43 2018
105 88 17 Thu Nov  8 11:33:43 2018
85 70 15 Thu Nov  8 11:34:43 2018
103 85 18 Thu Nov  8 11:35:43 2018
105 85 20 Thu Nov  8 11:36:43 2018
97 88 9 Thu Nov  8 11:37:43 2018
108 93 15 Thu Nov  8 11:38:43 2018
76 69 7 Thu Nov  8 11:39:45 2018
90 80 10 Thu Nov  8 11:40:43 2018
104 93 11 Thu Nov  8 11:41:43 2018
100 89 11 Thu Nov  8 11:42:43 2018
83 75 8 Thu Nov  8 11:43:47 2018
90 74 16 Thu Nov  8 11:44:43 2018
101 90 11 Thu Nov  8 11:45:44 2018
92 80 12 Thu Nov  8 11:46:43 2018
91 72 19 Thu Nov  8 11:47:44 2018
87 69 18 Thu Nov  8 11:48:43 2018
79 71 8 Thu Nov  8 11:49:43 2018
94 77 17 Thu Nov  8 11:50:44 2018
77 68 9 Thu Nov  8 11:51:43 2018
118 105 13 Thu Nov  8 11:52:45 2018
103 90 13 Thu Nov  8 11:53:43 2018
103 84 19 Thu Nov  8 11:54:44 2018
105 88 17 Thu Nov  8 11:55:43 2018
90 77 13 Thu Nov  8 11:56:43 2018
89 69 20 Thu Nov  8 11:57:43 2018
98 83 15 Thu Nov  8 11:58:44 2018
82 67 15 Thu Nov  8 11:59:43 2018
88 66 22 Thu Nov  8 12:00:44 2018
92 75 17 Thu Nov  8 12:01:43 2018
91 70 21 Thu Nov  8 12:02:43 2018
110 88 22 Thu Nov  8 12:03:46 2018
89 74 15 Thu Nov  8 12:04:43 2018
94 88 6 Thu Nov  8 12:05:43 2018
80 69 11 Thu Nov  8 12:06:44 2018
88 75 13 Thu Nov  8 12:07:44 2018
80 64 16 Thu Nov  8 12:08:43 2018
114 101 13 Thu Nov  8 12:09:43 2018
101 86 15 Thu Nov  8 12:10:43 2018
100 87 13 Thu Nov  8 12:11:43 2018
84 72 12 Thu Nov  8 12:12:43 2018
99 87 12 Thu Nov  8 12:13:43 2018
97 86 11 Thu Nov  8 12:14:43 2018
78 64 14 Thu Nov  8 12:15:43 2018
72 60 12 Thu Nov  8 12:16:43 2018
99 84 15 Thu Nov  8 12:17:43 2018
109 97 12 Thu Nov  8 12:18:43 2018
105 87 18 Thu Nov  8 12:19:43 2018
92 78 14 Thu Nov  8 12:20:44 2018
107 88 19 Thu Nov  8 12:21:43 2018
96 81 15 Thu Nov  8 12:22:43 2018
106 93 13 Thu Nov  8 12:23:43 2018
91 80 11 Thu Nov  8 12:24:43 2018
110 85 25 Thu Nov  8 12:25:43 2018
97 84 13 Thu Nov  8 12:26:45 2018
101 85 16 Thu Nov  8 12:27:43 2018
96 85 11 Thu Nov  8 12:28:43 2018
119 101 18 Thu Nov  8 12:29:43 2018
91 80 11 Thu Nov  8 12:30:43 2018
103 87 16 Thu Nov  8 12:31:43 2018
95 80 15 Thu Nov  8 12:32:43 2018
92 82 10 Thu Nov  8 12:33:43 2018
116 106 10 Thu Nov  8 12:34:43 2018
99 80 19 Thu Nov  8 12:35:43 2018
102 84 18 Thu Nov  8 12:36:43 2018
90 75 15 Thu Nov  8 12:37:43 2018
94 82 12 Thu Nov  8 12:38:43 2018
88 74 14 Thu Nov  8 12:39:43 2018
105 78 27 Thu Nov  8 12:40:43 2018
81 73 8 Thu Nov  8 12:41:43 2018
85 74 11 Thu Nov  8 12:42:44 2018
75 64 11 Thu Nov  8 12:43:43 2018
90 81 9 Thu Nov  8 12:44:43 2018
78 67 11 Thu Nov  8 12:45:44 2018
111 95 16 Thu Nov  8 12:46:43 2018
92 79 13 Thu Nov  8 12:47:43 2018
99 80 19 Thu Nov  8 12:48:43 2018
92 79 13 Thu Nov  8 12:49:44 2018
80 66 14 Thu Nov  8 12:50:44 2018
112 91 21 Thu Nov  8 12:51:43 2018
85 72 13 Thu Nov  8 12:52:43 2018
99 86 13 Thu Nov  8 12:53:43 2018
96 77 19 Thu Nov  8 12:54:43 2018
82 66 16 Thu Nov  8 12:55:44 2018
90 77 13 Thu Nov  8 12:56:43 2018
97 75 22 Thu Nov  8 12:57:43 2018
84 71 13 Thu Nov  8 12:58:43 2018
104 93 11 Thu Nov  8 12:59:43 2018
97 83 13 Thu Nov  8 13:00:43 2018
107 91 16 Thu Nov  8 13:01:43 2018
90 74 16 Thu Nov  8 13:02:43 2018
85 75 10 Thu Nov  8 13:03:43 2018
71 60 11 Thu Nov  8 13:04:44 2018
94 81 13 Thu Nov  8 13:05:43 2018
106 91 15 Thu Nov  8 13:06:43 2018
88 72 16 Thu Nov  8 13:07:43 2018
92 77 15 Thu Nov  8 13:08:45 2018
97 84 13 Thu Nov  8 13:09:43 2018
96 83 13 Thu Nov  8 13:10:43 2018
91 77 14 Thu Nov  8 13:11:43 2018
94 73 21 Thu Nov  8 13:12:43 2018
98 85 13 Thu Nov  8 13:13:44 2018
87 74 13 Thu Nov  8 13:14:43 2018
102 83 18 Thu Nov  8 13:15:43 2018
109 97 12 Thu Nov  8 13:16:43 2018
93 80 13 Thu Nov  8 13:17:45 2018
93 77 16 Thu Nov  8 13:18:43 2018
103 87 16 Thu Nov  8 13:19:43 2018
84 72 12 Thu Nov  8 13:20:43 2018
103 90 13 Thu Nov  8 13:21:43 2018
89 80 9 Thu Nov  8 13:22:43 2018
92 73 19 Thu Nov  8 13:23:43 2018
100 88 12 Thu Nov  8 13:24:44 2018
103 91 12 Thu Nov  8 13:25:43 2018
96 81 15 Thu Nov  8 13:26:43 2018
104 88 16 Thu Nov  8 13:27:43 2018
113 95 18 Thu Nov  8 13:28:43 2018
96 79 17 Thu Nov  8 13:29:43 2018
87 71 16 Thu Nov  8 13:30:43 2018
90 81 9 Thu Nov  8 13:31:43 2018
111 94 17 Thu Nov  8 13:32:43 2018
98 85 13 Thu Nov  8 13:33:43 2018
95 81 14 Thu Nov  8 13:34:43 2018
90 75 15 Thu Nov  8 13:35:44 2018
81 73 8 Thu Nov  8 13:36:43 2018
88 76 12 Thu Nov  8 13:37:44 2018
101 81 20 Thu Nov  8 13:38:43 2018
102 89 13 Thu Nov  8 13:39:43 2018
107 89 18 Thu Nov  8 13:40:44 2018
118 97 21 Thu Nov  8 13:41:43 2018
92 75 17 Thu Nov  8 13:42:45 2018
83 71 12 Thu Nov  8 13:43:43 2018
116 100 16 Thu Nov  8 13:44:43 2018
94 81 13 Thu Nov  8 13:45:43 2018
98 83 15 Thu Nov  8 13:46:43 2018
89 80 9 Thu Nov  8 13:47:43 2018
97 84 13 Thu Nov  8 13:48:43 2018
86 71 15 Thu Nov  8 13:49:43 2018
88 77 11 Thu Nov  8 13:50:43 2018
95 82 13 Thu Nov  8 13:51:43 2018
94 81 13 Thu Nov  8 13:52:44 2018
104 91 13 Thu Nov  8 13:53:43 2018
89 79 10 Thu Nov  8 13:54:43 2018
104 91 13 Thu Nov  8 13:55:43 2018
100 88 12 Thu Nov  8 13:56:43 2018
98 79 19 Thu Nov  8 13:57:43 2018
89 76 13 Thu Nov  8 13:58:44 2018
93 83 10 Thu Nov  8 13:59:43 2018
84 72 12 Thu Nov  8 14:00:43 2018
92 80 12 Thu Nov  8 14:01:43 2018
109 92 17 Thu Nov  8 14:02:44 2018
100 83 17 Thu Nov  8 14:03:43 2018
86 79 7 Thu Nov  8 14:04:44 2018
89 72 17 Thu Nov  8 14:05:43 2018
88 77 11 Thu Nov  8 14:06:43 2018
91 82 9 Thu Nov  8 14:07:43 2018
94 81 12 Thu Nov  8 14:08:43 2018
96 86 10 Thu Nov  8 14:09:43 2018
109 95 14 Thu Nov  8 14:10:44 2018
93 81 12 Thu Nov  8 14:11:44 2018
102 89 13 Thu Nov  8 14:12:43 2018
111 91 20 Thu Nov  8 14:13:43 2018
105 93 12 Thu Nov  8 14:14:43 2018
101 84 17 Thu Nov  8 14:15:44 2018
99 81 18 Thu Nov  8 14:16:43 2018
98 83 15 Thu Nov  8 14:17:44 2018
90 74 16 Thu Nov  8 14:18:43 2018
95 87 8 Thu Nov  8 14:19:43 2018
89 77 12 Thu Nov  8 14:20:43 2018
88 72 16 Thu Nov  8 14:21:44 2018
96 81 15 Thu Nov  8 14:22:44 2018
92 82 10 Thu Nov  8 14:23:44 2018
99 84 15 Thu Nov  8 14:24:43 2018
